Id,MSSubClass,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,BldgType,HouseStyle,OverallQual,OverallCond,Neighborhood,Condition1,Condition2,LandContour,Utilities,LotConfig,LandSlope,LotArea,Street,Alley,LotShape,MSZoning,LotFrontage,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1336,20,0,0,NA,NA,NA,0,Attchd,1977,RFn,2,630,TA,TA,Y,0,16,0,0,0,1,2,0,2,1,TA,6,Typ,1,TA,GasA,TA,Y,SBrkr,1334,0,0,1334,Gd,TA,No,ALQ,686,Unf,0,664,1350,Plywood,BrkFace,360,TA,TA,CBlock,1977,1977,Gable,CompShg,Plywood,1Fam,1Story,6,5,NWAmes,Norm,Norm,Lvl,AllPub,Inside,Gtl,9650,Pave,NA,Reg,RL,80,4,2009,WD,Normal,167900
1337,90,0,0,NA,NA,NA,0,Detchd,1973,Unf,2,506,TA,TA,Y,0,211,0,0,0,0,2,0,4,2,TA,8,Typ,0,NA,GasA,TA,Y,SBrkr,1656,0,0,1656,TA,TA,No,Unf,0,Unf,0,1656,1656,Plywood,BrkFace,564,TA,TA,CBlock,1973,1973,Gable,CompShg,Plywood,Duplex,1Story,5,5,NWAmes,Feedr,Norm,Lvl,AllPub,Inside,Gtl,9246,Pave,NA,IR1,RL,87,11,2008,WD,Normal,135000
1338,30,0,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,N,0,20,0,0,0,0,1,0,2,1,Fa,4,Typ,0,NA,Grav,Fa,N,FuseA,693,0,0,693,TA,TA,No,Unf,0,Unf,0,693,693,Wd Sdng,None,0,TA,TA,CBlock,1941,1950,Gable,CompShg,Wd Sdng,1Fam,1Story,4,4,OldTown,Feedr,Norm,Bnk,AllPub,Corner,Mod,4118,Pave,Grvl,IR1,RM,153,3,2006,WD,Normal,52500
1339,60,0,0,NA,NA,NA,0,BuiltIn,2002,RFn,2,492,TA,TA,Y,146,91,0,0,1,0,2,1,3,1,Gd,8,Typ,0,NA,GasA,Ex,Y,SBrkr,920,941,0,1861,Gd,TA,No,GLQ,700,Unf,0,216,916,VinylSd,None,0,Gd,TA,PConc,2002,2002,Gable,CompShg,VinylSd,1Fam,2Story,7,5,CollgCr,Norm,Norm,Lvl,AllPub,Corner,Gtl,13450,Pave,NA,IR1,RL,95,6,2006,WD,Normal,200000
1340,20,0,0,NA,NA,NA,0,Attchd,1972,RFn,1,288,TA,TA,Y,0,0,0,0,0,0,1,0,3,1,TA,5,Typ,0,NA,GasA,Ex,Y,SBrkr,864,0,0,864,TA,TA,Mn,Rec,360,Unf,0,504,864,MetalSd,None,0,TA,Gd,CBlock,1972,1972,Hip,CompShg,MetalSd,1Fam,1Story,5,7,CollgCr,Norm,Norm,Lvl,AllPub,Corner,Gtl,9560,Pave,NA,IR1,RL,120,6,2006,WD,Normal,128500
1341,20,0,0,NA,GdWo,NA,0,Detchd,1974,Unf,4,480,TA,TA,Y,0,0,0,0,0,0,1,0,3,1,TA,5,Typ,0,NA,GasA,TA,Y,SBrkr,872,0,0,872,TA,TA,No,Unf,0,Unf,0,858,858,MetalSd,None,0,TA,TA,CBlock,1971,1971,Gable,CompShg,MetalSd,1Fam,1Story,4,5,NAmes,Norm,Norm,Lvl,AllPub,Inside,Gtl,8294,Pave,NA,Reg,RL,70,6,2007,WD,Normal,123000
1342,20,0,0,NA,NA,NA,0,Detchd,2004,Unf,2,576,TA,TA,Y,0,78,0,0,1,0,1,0,3,1,Gd,6,Typ,0,NA,GasA,Ex,Y,SBrkr,1114,0,0,1114,Gd,TA,No,GLQ,814,Unf,0,300,1114,VinylSd,None,0,TA,TA,PConc,2003,2004,Gable,CompShg,VinylSd,1Fam,1Story,6,5,SawyerW,RRAe,Norm,Lvl,AllPub,Inside,Gtl,13695,Pave,NA,Reg,RL,66,7,2008,WD,Normal,155000
1343,60,0,0,NA,NA,NA,0,Attchd,2002,RFn,2,647,TA,TA,Y,192,87,0,0,0,0,2,1,3,1,Gd,7,Typ,1,Gd,GasA,Ex,Y,SBrkr,1284,885,0,2169,Gd,TA,No,Unf,0,Unf,0,1284,1284,VinylSd,BrkFace,149,Gd,TA,PConc,2002,2002,Gable,CompShg,VinylSd,1Fam,2Story,8,5,CollgCr,Norm,Norm,Lvl,AllPub,Inside,Gtl,9375,Pave,NA,Reg,RL,NA,8,2007,WD,Normal,228500
1344,50,0,0,NA,NA,NA,0,Detchd,1929,Unf,2,342,Fa,Fa,Y,0,0,0,0,0,0,1,1,3,1,TA,9,Typ,1,TA,GasA,Gd,Y,SBrkr,1172,741,0,1913,TA,TA,No,Unf,0,Unf,0,896,896,Stone,None,0,TA,TA,BrkTil,1928,1950,Gable,CompShg,BrkFace,1Fam,1.5Fin,6,6,Crawfor,Norm,Norm,Bnk,AllPub,Inside,Gtl,7558,Pave,NA,Reg,RL,57,3,2009,WD,Normal,177000
1345,60,0,0,NA,NA,NA,0,Attchd,2006,Fin,2,440,TA,TA,Y,0,0,0,0,0,0,2,1,3,1,Gd,8,Typ,1,TA,GasA,Ex,Y,SBrkr,728,728,0,1456,Gd,TA,No,Unf,0,Unf,0,728,728,VinylSd,None,0,Gd,TA,PConc,2006,2006,Gable,CompShg,VinylSd,1Fam,2Story,7,5,CollgCr,Norm,Norm,Lvl,AllPub,Corner,Gtl,11103,Pave,NA,IR1,RL,85,7,2007,New,Partial,155835
1346,30,0,0,NA,NA,NA,0,Detchd,1997,Unf,1,308,TA,TA,Y,0,0,168,0,0,0,1,0,2,1,Fa,5,Typ,0,NA,GasA,Gd,Y,FuseA,960,0,0,960,TA,TA,No,ALQ,250,Unf,0,710,960,MetalSd,None,0,TA,TA,PConc,1920,1950,Hip,CompShg,MetalSd,1Fam,1Story,4,4,OldTown,Norm,Norm,Lvl,AllPub,Inside,Gtl,6000,Pave,NA,Reg,RM,50,7,2007,WD,Normal,108500
1347,20,0,0,NA,NA,NA,0,Attchd,1968,RFn,2,508,Gd,TA,Y,0,80,0,290,0,0,2,0,3,1,TA,9,Typ,1,Gd,GasA,TA,Y,SBrkr,2156,0,0,2156,TA,TA,No,BLQ,297,Rec,68,1203,1568,HdBoard,None,0,TA,TA,CBlock,1968,2003,Hip,CompShg,BrkFace,1Fam,1Story,7,7,NWAmes,PosN,Norm,Lvl,AllPub,CulDSac,Gtl,20781,Pave,NA,IR2,RL,NA,6,2006,WD,Normal,262500
1348,20,0,0,NA,NA,NA,0,Attchd,2006,Fin,3,712,TA,TA,Y,0,0,0,0,1,0,2,0,3,1,Gd,7,Typ,1,Gd,GasA,Ex,Y,SBrkr,1776,0,0,1776,Ex,TA,Gd,GLQ,80,Unf,0,1652,1732,VinylSd,Stone,100,Gd,TA,PConc,2006,2007,Gable,CompShg,VinylSd,1Fam,1Story,8,5,Timber,Norm,Norm,HLS,AllPub,Corner,Gtl,15306,Pave,NA,IR1,RL,93,5,2007,New,Partial,283463
1349,20,0,0,NA,NA,NA,0,Attchd,1998,RFn,2,514,TA,TA,Y,402,25,0,0,1,0,2,0,3,1,Gd,5,Typ,1,Fa,GasA,Ex,Y,SBrkr,1494,0,0,1494,Gd,TA,Gd,GLQ,1443,Unf,0,39,1482,VinylSd,None,0,Gd,TA,PConc,1998,1998,Gable,CompShg,VinylSd,1Fam,1Story,7,5,SawyerW,Norm,Norm,Low,AllPub,Inside,Gtl,16196,Pave,NA,IR3,RL,NA,8,2007,WD,Normal,215000
1350,70,0,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,Y,0,54,20,0,0,0,2,0,4,1,TA,8,Typ,0,NA,OthW,Fa,N,SBrkr,938,1215,205,2358,TA,Fa,No,LwQ,259,Unf,0,425,684,MetalSd,None,0,TA,Gd,BrkTil,1872,1987,Gable,CompShg,MetalSd,1Fam,2Story,8,5,OldTown,Norm,Norm,Lvl,AllPub,Inside,Gtl,5250,Pave,Pave,Reg,RM,50,12,2008,WD,Normal,122000
1351,90,0,0,NA,NA,NA,0,Detchd,1969,Unf,4,968,TA,TA,Y,0,0,0,0,1,1,2,2,6,2,TA,12,Typ,0,NA,GasA,TA,Y,SBrkr,1338,1296,0,2634,TA,TA,No,LwQ,500,Unf,0,748,1248,MetalSd,BrkFace,368,TA,TA,CBlock,1969,1969,Gable,CompShg,MetalSd,Duplex,2Story,5,5,NAmes,Artery,Norm,Lvl,AllPub,Inside,Gtl,11643,Pave,NA,Reg,RL,91,8,2009,WD,Normal,200000
1352,60,120,0,NA,NA,NA,0,Attchd,1962,Fin,2,490,TA,TA,Y,0,84,0,0,0,0,1,1,4,1,TA,8,Typ,1,Gd,GasA,Ex,Y,SBrkr,858,858,0,1716,TA,TA,No,Rec,319,Unf,0,539,858,HdBoard,BrkFace,318,TA,TA,CBlock,1962,1962,Gable,CompShg,HdBoard,1Fam,2Story,6,6,NAmes,Norm,Norm,Lvl,AllPub,Inside,Gtl,9247,Pave,NA,IR1,RL,70,3,2008,WD,Normal,171000
1353,50,0,0,NA,NA,NA,0,Detchd,1999,Unf,2,624,TA,TA,N,210,0,0,0,0,0,1,0,2,1,TA,4,Typ,0,NA,GasA,TA,Y,SBrkr,786,390,0,1176,TA,TA,No,Unf,0,Unf,0,698,698,MetalSd,None,0,Gd,TA,BrkTil,1937,2000,Gable,CompShg,MetalSd,1Fam,1.5Fin,6,9,BrkSide,Norm,Norm,Lvl,AllPub,Inside,Gtl,6000,Pave,NA,Reg,RM,50,7,2009,WD,Normal,134900
1354,50,0,0,NA,NA,NA,0,Attchd,1996,Fin,3,666,TA,TA,Y,283,86,0,0,1,0,2,1,4,1,Gd,9,Typ,1,Ex,GasA,Ex,Y,SBrkr,2053,1185,0,3238,Gd,TA,Av,GLQ,816,Unf,0,1217,2033,VinylSd,BrkFace,579,Gd,TA,PConc,1995,1996,Hip,CompShg,VinylSd,1Fam,1.5Fin,8,5,NoRidge,Norm,Norm,Lvl,AllPub,CulDSac,Gtl,14720,Pave,NA,IR1,RL,56,3,2010,WD,Normal,410000
1355,60,0,0,NA,NA,NA,0,Attchd,2000,RFn,3,839,TA,TA,Y,0,184,0,0,1,0,2,1,3,1,Gd,7,Typ,1,TA,GasA,Ex,Y,SBrkr,992,873,0,1865,Gd,TA,No,GLQ,735,Unf,0,257,992,VinylSd,None,0,Gd,TA,PConc,2000,2000,Gable,CompShg,VinylSd,1Fam,2Story,7,5,CollgCr,Norm,Norm,Lvl,AllPub,Inside,Gtl,10316,Pave,NA,IR1,RL,NA,6,2008,WD,Normal,235000
1356,80,0,0,NA,GdPrv,NA,0,Attchd,1968,RFn,2,487,TA,TA,Y,0,98,0,0,0,0,3,0,4,1,Gd,8,Typ,1,TA,GasA,Gd,Y,SBrkr,1222,698,0,1920,TA,TA,No,Unf,0,Unf,0,570,570,MetalSd,BrkFace,143,TA,TA,CBlock,1968,1992,Gable,CompShg,MetalSd,1Fam,SLvl,7,6,NWAmes,Norm,Norm,Lvl,AllPub,Inside,Gtl,10192,Pave,NA,IR1,RL,102,9,2006,WD,Normal,170000
1357,20,0,0,NA,GdWo,NA,0,Attchd,1966,RFn,1,264,TA,TA,Y,0,0,0,0,0,0,1,0,3,1,TA,5,Typ,0,NA,GasA,TA,Y,SBrkr,892,0,0,892,TA,TA,No,Rec,340,Unf,0,524,864,HdBoard,BrkFace,65,TA,TA,CBlock,1966,1966,Gable,CompShg,HdBoard,1Fam,1Story,5,5,NAmes,Norm,Norm,Lvl,AllPub,Corner,Gtl,9477,Pave,NA,Reg,RL,NA,10,2008,WD,Normal,110000
1358,20,0,0,NA,NA,NA,0,Attchd,1971,Fin,2,500,TA,TA,Y,0,0,0,0,1,0,1,1,3,1,TA,6,Typ,1,Fa,GasA,Ex,Y,SBrkr,1078,0,0,1078,TA,TA,No,GLQ,734,Unf,0,344,1078,VinylSd,None,0,TA,TA,CBlock,1971,2008,Gable,CompShg,VinylSd,1Fam,1Story,5,6,NAmes,Norm,Norm,Lvl,AllPub,CulDSac,Gtl,12537,Pave,NA,IR1,RL,NA,4,2010,WD,Normal,149900
1359,160,0,0,NA,NA,NA,0,Detchd,2000,Unf,2,440,TA,TA,Y,0,32,0,0,0,0,2,1,3,1,Gd,5,Typ,0,NA,GasA,Ex,Y,SBrkr,769,804,0,1573,Gd,TA,No,GLQ,378,Unf,0,378,756,MetalSd,BrkFace,216,Gd,TA,PConc,2000,2000,Gable,CompShg,MetalSd,Twnhs,2Story,6,5,Somerst,Norm,Norm,Lvl,AllPub,Inside,Gtl,2117,Pave,NA,Reg,FV,NA,6,2010,WD,Normal,177500
1360,20,0,0,NA,NA,NA,0,Attchd,2004,Fin,3,770,TA,TA,Y,194,45,0,0,1,0,2,0,3,1,Ex,8,Typ,1,Gd,GasA,Ex,Y,SBrkr,1980,0,0,1980,Ex,TA,Av,GLQ,1447,Unf,0,533,1980,VinylSd,BrkFace,66,Gd,TA,PConc,2004,2005,Hip,CompShg,VinylSd,1Fam,1Story,9,5,NridgHt,Norm,Norm,Lvl,AllPub,FR3,Gtl,16737,Pave,NA,Reg,RL,129,9,2006,WD,Normal,315000
1361,70,0,0,NA,NA,NA,0,BuiltIn,1998,RFn,2,621,TA,TA,Y,183,0,301,0,0,0,3,1,4,1,TA,8,Typ,0,NA,GasA,Ex,Y,SBrkr,990,1611,0,2601,TA,Fa,No,Unf,0,Unf,0,612,612,Wd Sdng,None,0,TA,TA,BrkTil,1921,1998,Gable,CompShg,MetalSd,1Fam,2Story,5,6,SWISU,Feedr,Norm,Lvl,AllPub,Inside,Gtl,9842,Pave,NA,Reg,RL,51,5,2008,WD,Normal,189000
1362,20,0,0,NA,NA,NA,0,Attchd,2005,Fin,2,430,TA,TA,Y,168,36,0,0,1,0,2,0,3,1,Gd,7,Typ,1,Gd,GasA,Ex,Y,SBrkr,1530,0,0,1530,Ex,TA,Av,ALQ,1274,Unf,0,256,1530,VinylSd,Stone,16,Gd,TA,PConc,2005,2005,Hip,CompShg,VinylSd,1Fam,1Story,7,5,StoneBr,Norm,Norm,Low,AllPub,Inside,Mod,16158,Pave,NA,IR1,RL,124,6,2009,WD,Normal,260000
1363,50,0,0,NA,NA,NA,0,Attchd,1920,Unf,1,368,TA,TA,Y,55,0,0,0,0,0,2,0,4,1,TA,7,Typ,1,Gd,GasA,Gd,Y,SBrkr,1281,457,0,1738,TA,Fa,No,Unf,0,Unf,0,715,715,VinylSd,None,0,TA,Gd,BrkTil,1920,2007,Gable,CompShg,VinylSd,1Fam,1.5Fin,4,4,NAmes,Feedr,Norm,Lvl,AllPub,FR2,Gtl,12513,Pave,NA,IR1,RL,NA,6,2009,WD,Normal,104900
1364,60,0,0,NA,NA,NA,0,BuiltIn,2007,Fin,2,432,TA,TA,Y,0,36,0,0,0,0,2,1,3,1,Gd,6,Typ,1,Gd,GasA,Ex,Y,SBrkr,616,796,0,1412,Gd,TA,No,Unf,0,Unf,0,616,616,VinylSd,None,0,TA,TA,PConc,2006,2007,Gable,CompShg,VinylSd,1Fam,2Story,6,5,Gilbert,Norm,Norm,Lvl,AllPub,Inside,Gtl,8499,Pave,NA,IR1,RL,73,3,2007,New,Partial,156932
1365,160,0,0,NA,NA,NA,0,Detchd,2005,RFn,2,480,TA,TA,Y,0,166,0,0,0,0,2,1,2,1,Gd,4,Typ,0,NA,GasA,Ex,Y,SBrkr,520,600,80,1200,Gd,TA,No,Unf,0,Unf,0,600,600,MetalSd,None,0,Gd,TA,PConc,2005,2005,Gable,CompShg,MetalSd,TwnhsE,2Story,7,5,Somerst,Norm,Norm,Lvl,AllPub,Inside,Gtl,3180,Pave,Pave,Reg,FV,30,4,2006,WD,Abnorml,144152
1366,60,0,0,NA,NA,NA,0,Attchd,2000,RFn,2,663,TA,TA,Y,0,96,0,0,1,0,2,1,3,1,Gd,7,Typ,0,NA,GasA,Ex,Y,SBrkr,814,860,0,1674,Gd,TA,No,GLQ,533,Unf,0,281,814,VinylSd,None,0,Gd,TA,PConc,2000,2000,Gable,CompShg,VinylSd,1Fam,2Story,7,5,Somerst,Norm,Norm,Lvl,AllPub,Inside,Gtl,7500,Pave,NA,Reg,FV,NA,1,2010,WD,Normal,216000
1367,60,0,0,NA,NA,NA,0,Attchd,1999,RFn,2,588,TA,TA,Y,0,88,0,0,1,0,2,1,3,1,Gd,7,Typ,0,NA,GasA,Ex,Y,SBrkr,882,908,0,1790,Gd,TA,No,GLQ,633,Unf,0,240,873,VinylSd,BrkFace,158,Gd,TA,PConc,1999,1999,Gable,CompShg,VinylSd,1Fam,2Story,7,5,CollgCr,Norm,Norm,Lvl,AllPub,Inside,Gtl,9179,Pave,NA,IR1,RL,68,6,2008,WD,Abnorml,193000
1368,160,0,0,NA,NA,NA,0,Attchd,1977,RFn,1,336,TA,TA,Y,104,26,0,0,0,0,2,0,4,1,TA,6,Typ,1,TA,GasA,Ex,Y,SBrkr,925,550,0,1475,TA,TA,No,ALQ,548,Rec,173,36,757,CmentBd,None,0,TA,TA,PConc,1977,1977,Gable,CompShg,CemntBd,TwnhsE,2Story,5,6,MeadowV,Norm,Norm,Lvl,AllPub,Inside,Gtl,2665,Pave,NA,Reg,RM,41,7,2006,WD,Normal,127000
1369,120,0,0,NA,NA,NA,0,Attchd,2003,Fin,2,420,TA,TA,Y,140,0,0,0,1,0,1,0,1,1,Gd,4,Typ,0,NA,GasA,Ex,Y,SBrkr,848,0,0,848,Gd,TA,Av,GLQ,685,Unf,0,163,848,VinylSd,BrkFace,170,Gd,TA,PConc,2003,2004,Gable,CompShg,VinylSd,TwnhsE,1Story,6,5,CollgCr,Norm,Norm,Lvl,AllPub,Inside,Gtl,4435,Pave,NA,Reg,RM,NA,6,2009,WD,Normal,144000
1370,20,0,0,NA,NA,NA,0,Attchd,2003,Fin,2,502,TA,TA,Y,0,262,0,0,1,0,2,0,3,1,Gd,8,Typ,1,TA,GasA,Ex,Y,SBrkr,1668,0,0,1668,Gd,TA,Av,BLQ,370,GLQ,972,315,1657,VinylSd,BrkFace,171,Gd,TA,PConc,2003,2003,Hip,CompShg,VinylSd,1Fam,1Story,8,5,CollgCr,Norm,Norm,Lvl,AllPub,FR2,Gtl,10635,Pave,NA,IR2,RL,48,5,2010,WD,Normal,232000
1371,50,0,0,NA,NA,NA,0,Detchd,1967,Fin,1,338,TA,TA,Y,0,0,198,0,0,0,1,0,2,1,TA,6,Typ,0,NA,GasA,Ex,Y,SBrkr,840,534,0,1374,TA,TA,No,ALQ,315,Rec,105,420,840,CBlock,None,0,Fa,TA,PConc,1920,1950,Gable,CompShg,CBlock,1Fam,1.5Fin,4,6,OldTown,Artery,Norm,Lvl,AllPub,Corner,Gtl,5400,Pave,NA,Reg,RL,90,10,2009,WD,Normal,105000
1372,80,178,0,NA,MnPrv,NA,0,BuiltIn,1955,RFn,1,377,TA,TA,Y,0,28,0,0,1,0,1,0,3,1,Gd,8,Typ,1,TA,GasA,Gd,Y,SBrkr,1661,0,0,1661,TA,TA,Av,BLQ,831,Unf,0,161,992,AsbShng,None,0,TA,TA,CBlock,1955,1996,Hip,CompShg,AsbShng,1Fam,SLvl,6,6,NAmes,Norm,Norm,Lvl,AllPub,Inside,Gtl,9600,Pave,NA,Reg,RL,80,10,2008,WD,Normal,165500
1373,60,0,0,NA,NA,NA,0,Detchd,1998,RFn,2,583,TA,TA,Y,253,170,0,0,1,0,2,1,3,1,Gd,8,Typ,1,TA,GasA,Ex,Y,SBrkr,1108,989,0,2097,Gd,TA,Av,GLQ,975,Unf,0,133,1108,VinylSd,None,0,TA,TA,PConc,1998,1998,Gable,CompShg,VinylSd,1Fam,2Story,7,6,CollgCr,Norm,Norm,Lvl,AllPub,Corner,Gtl,9750,Pave,NA,Reg,RL,75,6,2006,WD,Normal,274300
1374,20,0,0,NA,NA,NA,0,Attchd,2001,RFn,3,804,TA,TA,Y,314,140,0,0,1,0,2,1,2,1,Ex,8,Typ,2,Gd,GasA,Ex,Y,SBrkr,2633,0,0,2633,Ex,TA,Gd,GLQ,1282,Unf,0,1351,2633,VinylSd,BrkFace,705,Ex,TA,PConc,2001,2002,Hip,CompShg,VinylSd,1Fam,1Story,10,5,NoRidge,Norm,Norm,Lvl,AllPub,Inside,Gtl,11400,Pave,NA,Reg,RL,NA,3,2007,WD,Normal,466500
1375,60,0,0,NA,NA,NA,0,Attchd,2005,Fin,3,936,TA,TA,Y,154,210,0,0,0,0,2,1,3,1,Gd,9,Typ,1,Gd,GasA,Ex,Y,SBrkr,1026,932,0,1958,Gd,TA,No,Unf,0,Unf,0,1026,1026,CmentBd,None,0,Gd,TA,PConc,2005,2005,Gable,CompShg,CemntBd,1Fam,2Story,7,5,Somerst,Norm,Norm,Lvl,AllPub,Inside,Gtl,10625,Pave,NA,Reg,FV,85,7,2008,WD,Normal,250000
1376,20,0,0,NA,NA,NA,0,Attchd,2007,Fin,3,722,TA,TA,Y,100,36,0,0,0,0,2,0,3,1,Gd,7,Typ,1,Gd,GasA,Ex,Y,SBrkr,1571,0,0,1571,Gd,TA,Gd,Unf,0,Unf,0,1571,1571,VinylSd,BrkFace,80,Gd,TA,PConc,2007,2007,Gable,CompShg,VinylSd,1Fam,1Story,8,5,Timber,Norm,Norm,HLS,AllPub,Inside,Gtl,10991,Pave,NA,IR1,RL,89,12,2007,New,Partial,239000
1377,30,0,0,NA,NA,NA,0,Detchd,1925,Unf,1,160,Fa,TA,Y,0,141,0,0,0,0,1,0,2,1,TA,4,Typ,0,NA,GasA,TA,N,SBrkr,790,0,0,790,Gd,TA,Mn,Rec,384,Unf,0,384,768,Wd Sdng,None,0,TA,TA,BrkTil,1930,1950,Gable,CompShg,Wd Sdng,1Fam,1Story,6,5,SWISU,Norm,Norm,Bnk,AllPub,Inside,Gtl,6292,Pave,NA,Reg,RL,52,4,2008,WD,Normal,91000
1378,50,0,0,NA,NA,NA,0,Detchd,1977,Unf,2,660,TA,TA,Y,0,68,0,0,0,0,2,0,3,1,TA,6,Min2,0,NA,GasA,Ex,Y,SBrkr,984,620,0,1604,TA,TA,No,LwQ,408,BLQ,420,156,984,Wd Sdng,None,0,TA,TA,CBlock,1941,1960,Gable,CompShg,Wd Sdng,1Fam,1.5Fin,5,5,Edwards,Norm,Norm,Lvl,AllPub,Inside,Gtl,10998,Pave,Grvl,Reg,RL,60,7,2009,WD,Normal,117000
1379,160,0,0,NA,NA,NA,0,Detchd,1973,Unf,1,264,TA,TA,Y,72,0,0,0,0,0,1,1,2,1,TA,5,Typ,0,NA,GasA,TA,Y,SBrkr,483,504,0,987,TA,Fa,No,BLQ,309,Unf,0,174,483,HdBoard,BrkFace,408,TA,TA,CBlock,1973,1973,Gable,CompShg,HdBoard,Twnhs,2Story,6,5,BrDale,Norm,Norm,Lvl,AllPub,Inside,Gtl,1953,Pave,NA,Reg,RM,21,6,2006,WD,Normal,83000
1380,80,0,0,NA,NA,NA,0,BuiltIn,2007,Fin,2,400,TA,TA,Y,100,0,0,0,0,0,2,1,3,1,Gd,7,Typ,0,NA,GasA,Gd,Y,NA,754,640,0,1394,Gd,TA,No,Unf,0,Unf,0,384,384,VinylSd,None,0,TA,TA,PConc,2006,2007,Gable,CompShg,VinylSd,1Fam,SLvl,5,5,Timber,Norm,Norm,Lvl,AllPub,Inside,Gtl,9735,Pave,NA,Reg,RL,73,5,2008,WD,Normal,167500
1381,30,0,0,NA,NA,NA,0,Detchd,1938,Unf,1,200,TA,Fa,Y,0,0,96,0,1,0,1,0,2,1,TA,5,Typ,0,NA,GasA,TA,N,FuseF,864,0,0,864,TA,Fa,No,Rec,203,Unf,0,661,864,Stucco,None,0,TA,Fa,BrkTil,1914,1950,Gable,CompShg,Stucco,1Fam,1Story,3,3,Edwards,Norm,Norm,Lvl,AllPub,Inside,Gtl,8212,Pave,Grvl,Reg,RL,45,6,2010,WD,Normal,58500
1382,20,0,0,NA,NA,NA,0,Attchd,1970,Fin,2,550,TA,TA,Y,0,42,0,0,0,0,2,1,4,1,TA,7,Typ,2,Gd,GasA,Ex,Y,SBrkr,2117,0,0,2117,TA,TA,Mn,BLQ,865,Unf,0,340,1205,Plywood,None,0,TA,TA,CBlock,1970,1970,Gable,CompShg,BrkFace,1Fam,1Story,6,7,NAmes,Norm,Norm,Lvl,AllPub,Corner,Gtl,12925,Pave,NA,IR1,RL,NA,5,2008,WD,Normal,237500
1383,70,0,0,NA,NA,NA,0,Detchd,1989,Unf,2,576,TA,TA,N,36,0,221,0,1,0,1,1,4,1,Gd,8,Typ,0,NA,GasA,Ex,Y,SBrkr,998,764,0,1762,Fa,TA,No,Unf,0,Unf,0,596,596,Wd Sdng,None,0,TA,TA,BrkTil,1920,1950,Hip,CompShg,Wd Sdng,1Fam,2Story,7,7,OldTown,Norm,Norm,Lvl,AllPub,Corner,Gtl,7200,Pave,NA,Reg,RM,60,10,2006,WD,Normal,157000
1384,30,0,0,NA,NA,NA,0,Attchd,2007,Unf,2,576,TA,TA,N,0,0,112,0,0,0,2,0,3,1,Gd,7,Typ,0,NA,GasA,Ex,Y,SBrkr,1416,0,0,1416,TA,TA,No,Unf,0,Unf,0,816,816,Wd Sdng,None,0,TA,Gd,BrkTil,1918,2007,Gable,CompShg,Wd Sdng,1Fam,1Story,5,7,Sawyer,Norm,Norm,Lvl,AllPub,Inside,Gtl,25339,Pave,NA,Reg,RL,NA,8,2007,WD,Normal,112000
1385,50,0,0,NA,MnPrv,NA,0,Detchd,1939,Unf,1,280,TA,TA,P,0,0,0,0,0,0,1,0,2,1,TA,6,Typ,0,NA,GasA,TA,Y,SBrkr,698,560,0,1258,TA,TA,Mn,Rec,204,Unf,0,356,560,Wd Shng,None,0,TA,TA,BrkTil,1939,1950,Gable,CompShg,WdShing,1Fam,1.5Fin,6,5,Edwards,Norm,Norm,Lvl,AllPub,Inside,Gtl,9060,Pave,NA,Reg,RL,60,10,2009,WD,Normal,105000
1386,50,0,0,NA,MnPrv,NA,0,Detchd,1922,Unf,1,240,TA,TA,N,0,96,0,0,1,0,1,0,3,1,Gd,7,Typ,0,NA,GasA,Gd,Y,SBrkr,796,358,0,1154,TA,TA,No,BLQ,735,Unf,0,61,796,VinylSd,None,0,TA,Gd,BrkTil,1922,2007,Gable,CompShg,VinylSd,1Fam,1.5Fin,4,8,IDOTRR,Norm,Norm,Lvl,AllPub,Inside,Gtl,5436,Pave,NA,Reg,RM,40,5,2010,WD,Normal,125500
1387,60,440,519,Fa,MnPrv,TenC,2000,Attchd,1978,RFn,2,564,TA,TA,Y,0,112,0,0,1,0,3,1,5,1,Gd,12,Typ,2,TA,GasA,TA,Y,SBrkr,1392,1392,0,2784,Gd,TA,No,BLQ,790,LwQ,469,133,1392,Plywood,BrkFace,184,TA,TA,CBlock,1978,1978,Gable,CompShg,Plywood,1Fam,2Story,7,5,NWAmes,RRAn,Norm,Lvl,AllPub,Inside,Gtl,16692,Pave,NA,IR1,RL,80,7,2006,WD,Normal,250000
